"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Bench Press - Close Grip (Barbell)",,"",4,"normal",70,6,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Bench Press - Close Grip (Barbell)",,"",5,"normal",70,6,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Bench Press - Close Grip (Barbell)",,"",6,"normal",70,6,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Lateral Raise (Dumbbell)",,"",0,"warmup",14,8,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Lateral Raise (Dumbbell)",,"",1,"normal",18,8,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Lateral Raise (Dumbbell)",,"",2,"normal",18,8,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Kettlebell Shoulder Press",,"",0,"normal",16,6,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Kettlebell Shoulder Press",,"",1,"normal",16,6,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Kettlebell Shoulder Press",,"",2,"normal",16,6,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Face Pull",,"",0,"normal",50,8,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Face Pull",,"",1,"normal",60,8,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Face Pull",,"",2,"normal",60,8,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Leg Raise Parallel Bars",,"",0,"normal",,10,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Leg Raise Parallel Bars",,"",1,"normal",,10,,,
"Upper Body and Core","2 Nov 2023, 09:05","2 Nov 2023, 10:18","","Leg Raise Parallel Bars",,"",2,"normal",,10,,,
"Pull and Calves","30 Oct 2023, 09:06","30 Oct 2023, 10:02","","Deadlift (Barbell)",,"",0,"warmup",20,8,,,
"Pull and Calves","30 Oct 2023, 09:06","30 Oct 2023, 10:02","","Deadlift (Barbell)",,"",1,"warmup",40,6,,,
"Pull and Calves","30 Oct 2023, 09:06","30 Oct 2023, 10:02","","Deadlift (Barbell)",,"",2,"warmup",60,6,,,
"Pull and Calves","30 Oct 2023, 09:06","30 Oct 2023, 10:02","","Deadlift (Barbell)",,"",3,"warmup",80,4,,,
"Pull and Calves","30 Oct 2023, 09:06","30 Oct 2023, 10:02","","Deadlift (Barbell)",,"",4,"normal",95,6,,,
"Pull and Calves","30 Oct 2023, 09:06","30 Oct 2023, 10:02","","Deadlift (Barbell)",,"",5,"normal",100,6,,,
"Pull and Calves","30 Oct 2023, 09:06","30 Oct 2023, 10:02","","Deadlift (Barbell)",,"",6,"normal",100,6,,,
"Pull and Calves","30 Oct 2023, 09:06","30 Oct 2023, 10:02","","Deadlift (Barbell)",,"",7,"normal",125,1,,,
"Pull and Calves","30 Oct 2023, 09:06","30 Oct 2023, 10:02","","Lat Pulldown (Cable)",,"",0,"normal",50,6,,,
"Pull and Calves","30 Oct 2023, 09:06","30 Oct 2023, 10:02","","Lat Pulldown (Cable)",,"",1,"normal",50,6,,,
"Pull and Calves","30 Oct 2023, 09:06","30 Oct 2023, 10:02","","Lat Pulldown (Cable)",,"",2,"normal",55,5,,,
"Pull and Calves","30 Oct 2023, 09:06","30 Oct 2023, 10:02","","Low Cable One Arm",,"",0,"normal",40,6,,,
"Pull and Calves","30 Oct 2023, 09:06","30 Oct 2023, 10:02","","Low Cable One Arm",,"",1,"normal",50,6,,,
"Pull and Calves","30 Oct 2023, 09:06","30 Oct 2023, 10:02","","Low Cable One Arm",,"",2,"normal",50,6,,,
"Pull and Calves","30 Oct 2023, 09:06","30 Oct 2023, 10:02","","Calf Press (Machine)",,"",0,"normal",85,8,,,
"Pull and Calves","30 Oct 2023, 09:06","30 Oct 2023, 10:02","","Calf Press (Machine)",,"",1,"normal",85,8,,,
"Pull and Calves","30 Oct 2023, 09:06","30 Oct 2023, 10:02","","Calf Press (Machine)",,"",2,"normal",85,8,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Bench Press (Barbell)",,"",0,"warmup",20,8,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Bench Press (Barbell)",,"",1,"warmup",40,6,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Bench Press (Barbell)",,"",2,"warmup",60,4,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Bench Press (Barbell)",,"",3,"normal",70,6,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Bench Press (Barbell)",,"",4,"normal",70,6,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Bench Press (Barbell)",,"",5,"normal",70,6,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Incline Bench Press (Barbell)",,"",0,"normal",50,6,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Incline Bench Press (Barbell)",,"",1,"normal",50,6,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Incline Bench Press (Barbell)",,"",2,"normal",60,6,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Bench Press (Dumbbell)",,"",0,"normal",52,6,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Bench Press (Dumbbell)",,"",1,"normal",52,6,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Bench Press (Dumbbell)",,"",2,"normal",52,5,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Triceps Pushdown",,"",0,"normal",45,8,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Triceps Pushdown",,"",1,"normal",50,8,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Triceps Pushdown",,"",2,"normal",50,8,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Cable Crunch",,"",0,"normal",80,8,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Cable Crunch",,"",1,"normal",85,8,,,
"Push and Core","28 Oct 2023, 11:58","28 Oct 2023, 13:25","","Cable Crunch",,"",2,"normal",85,8,,,
"Legs","23 Oct 2023, 09:24","23 Oct 2023, 10:41","","Squat (Barbell)",,"",0,"warmup",20,8,,,
"Legs","23 Oct 2023, 09:24","23 Oct 2023, 10:41","","Squat (Barbell)",,"",1,"warmup",40,8,,,
"Legs","23 Oct 2023, 09:24","23 Oct 2023, 10:41","","Squat (Barbell)",,"",2,"warmup",60,6,,,
"Legs","23 Oct 2023, 09:24","23 Oct 2023, 10:41","","Squat (Barbell)",,"",3,"warmup",70,4,,,
"Legs","23 Oct 2023, 09:24","23 Oct 2023, 10:41","","Squat (Barbell)",,"",4,"normal",85,6,,,
"Legs","23 Oct 2023, 09:24","23 Oct 2023, 10:41","","Squat (Barbell)",,"",5,"normal",85,6,,,
"Legs","23 Oct 2023, 09:24","23 Oct 2023, 10:41","","Squat (Barbell)",,"",6,"normal",90,6,,,
"Legs","23 Oct 2023, 09:24","23 Oct 2023, 10:41","","Leg Press (Machine)",,"",0,"warmup",110,4,,,
"Legs","23 Oct 2023, 09:24","23 Oct 2023, 10:41","","Leg Press (Machine)",,"",1,"normal",125,6,,,
"Legs","23 Oct 2023, 09:24","23 Oct 2023, 10:41","","Leg Press (Machine)",,"",2,"normal",125,6,,,
"Legs","23 Oct 2023, 09:24","23 Oct 2023, 10:41","","Leg Press (Machine)",,"",3,"normal",130,6,,,
"Legs","23 Oct 2023, 09:24","23 Oct 2023, 10:41","","Lying Leg Curl (Machine)",,"",0,"normal",30,8,,,
"Legs","23 Oct 2023, 09:24","23 Oct 2023, 10:41","","Lying Leg Curl (Machine)",,"",1,"normal",30,8,,,
"Legs","23 Oct 2023, 09:24","23 Oct 2023, 10:41","","Lying Leg Curl (Machine)",,"",2,"normal",30,8,,,
"Legs","23 Oct 2023, 09:24","23 Oct 2023, 10:41","","Seated Calf Raise",,"",0,"normal",45,8,,,
"Legs","23 Oct 2023, 09:24","23 Oct 2023, 10:41","","Seated Calf Raise",,"",1,"normal",45,8,,,
"Legs","23 Oct 2023, 09:24","23 Oct 2023, 10:41","","Seated Calf Raise",,"",2,"normal",45,8,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Bench Press - Close Grip (Barbell)",,"",0,"warmup",20,8,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Bench Press - Close Grip (Barbell)",,"",1,"warmup",40,6,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Bench Press - Close Grip (Barbell)",,"",2,"warmup",50,6,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Bench Press - Close Grip (Barbell)",,"",3,"normal",60,6,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Bench Press - Close Grip (Barbell)",,"",4,"normal",70,6,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Bench Press - Close Grip (Barbell)",,"",5,"normal",70,6,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Bench Press - Close Grip (Barbell)",,"",6,"normal",70,6,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Lateral Raise (Dumbbell)",,"",0,"warmup",14,8,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Lateral Raise (Dumbbell)",,"",1,"normal",18,8,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Lateral Raise (Dumbbell)",,"",2,"normal",18,8,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Lateral Raise (Dumbbell)",,"",3,"normal",20,8,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Face Pull",,"",0,"normal",55,8,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Face Pull",,"",1,"normal",60,8,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Face Pull",,"",2,"normal",60,8,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Kettlebell Shoulder Press",,"",0,"normal",16,6,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Kettlebell Shoulder Press",,"",1,"normal",16,6,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Kettlebell Shoulder Press",,"",2,"normal",16,6,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Leg Raise Parallel Bars",,"",0,"normal",,10,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Leg Raise Parallel Bars",,"",1,"normal",,10,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Leg Raise Parallel Bars",,"",2,"normal",,10,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Russian Twist (Weighted)",,"Russian warship, go fuck yourself",0,"normal",5,10,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Russian Twist (Weighted)",,"Russian warship, go fuck yourself",1,"normal",5,10,,,
"Upper Body and Core","21 Oct 2023, 14:32","21 Oct 2023, 15:28","","Russian Twist (Weighted)",,"Russian warship, go fuck yourself",2,"normal",5,10,,,
"Pull and Calves","17 Oct 2023, 19:15","17 Oct 2023, 20:11","","Deadlift (Barbell)",,"",0,"warmup",20,8,,,
"Pull and Calves","17 Oct 2023, 19:15","17 Oct 2023, 20:11","","Deadlift (Barbell)",,"",1,"warmup",40,6,,,
"Pull and Calves","17 Oct 2023, 19:15","17 Oct 2023, 20:11","","Deadlift (Barbell)",,"",2,"warmup",60,4,,,
"Pull and Calves","17 Oct 2023, 19:15","17 Oct 2023, 20:11","","Deadlift (Barbell)",,"",3,"warmup",80,4,,,
"Pull and Calves","17 Oct 2023, 19:15","17 Oct 2023, 20:11","","Deadlift (Barbell)",,"",4,"normal",95,6,,,
"Pull and Calves","17 Oct 2023, 19:15","17 Oct 2023, 20:11","","Deadlift (Barbell)",,"",5,"normal",95,6,,,
"Pull and Calves","17 Oct 2023, 19:15","17 Oct 2023, 20:11","","Deadlift (Barbell)",,"",6,"normal",100,6,,,
"Pull and Calves","17 Oct 2023, 19:15","17 Oct 2023, 20:11","","Deadlift (Barbell)",,"",7,"normal",120,1,,,
"Pull and Calves","17 Oct 2023, 19:15","17 Oct 2023, 20:11","","Lat Pulldown (Cable)",,"",0,"normal",50,6,,,
"Pull and Calves","17 Oct 2023, 19:15","17 Oct 2023, 20:11","","Lat Pulldown (Cable)",,"",1,"normal",50,6,,,
"Pull and Calves","17 Oct 2023, 19:15","17 Oct 2023, 20:11","","Lat Pulldown (Cable)",,"",2,"normal",55,6,,,
"Pull and Calves","17 Oct 2023, 19:15","17 Oct 2023, 20:11","","Dumbbell Row",,"",0,"normal",28,8,,,
"Pull and Calves","17 Oct 2023, 19:15","17 Oct 2023, 20:11","","Dumbbell Row",,"",1,"normal",30,8,,,
"Pull and Calves","17 Oct 2023, 19:15","17 Oct 2023, 20:11","","Dumbbell Row",,"",2,"normal",30,6,,,
"Pull and Calves","17 Oct 2023, 19:15","17 Oct 2023, 20:11","","Calf Press (Machine)",,"",0,"normal",80,8,,,
"Pull and Calves","17 Oct 2023, 19:15","17 Oct 2023, 20:11","","Calf Press (Machine)",,"",1,"normal",80,8,,,
"Pull and Calves","17 Oct 2023, 19:15","17 Oct 2023, 20:11","","Calf Press (Machine)",,"",2,"normal",90,8,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Bench Press (Barbell)",,"",0,"warmup",20,8,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Bench Press (Barbell)",,"",1,"warmup",40,6,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Bench Press (Barbell)",,"",2,"warmup",60,4,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Bench Press (Barbell)",,"",3,"normal",70,6,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Bench Press (Barbell)",,"",4,"normal",70,6,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Bench Press (Barbell)",,"",5,"normal",70,6,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Incline Bench Press (Barbell)",,"",0,"normal",50,6,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Incline Bench Press (Barbell)",,"",1,"normal",50,6,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Incline Bench Press (Barbell)",,"",2,"normal",60,6,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Bench Press (Dumbbell)",,"",0,"normal",24,6,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Bench Press (Dumbbell)",,"",1,"normal",26,6,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Bench Press (Dumbbell)",,"",2,"normal",26,5,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Triceps Pushdown",,"",0,"normal",45,8,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Triceps Pushdown",,"",1,"normal",45,8,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Triceps Pushdown",,"",2,"normal",45,8,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Cable Crunch",,"",0,"normal",80,8,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Cable Crunch",,"",1,"normal",80,8,,,
"Push and Core","14 Oct 2023, 11:19","14 Oct 2023, 12:21","","Cable Crunch",,"",2,"normal",80,8,,,
