title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe
"Back, triceps","07 May 2022, 12:44","07 May 2022, 13:46","","Lat Pulldown - Wide Grip (Cable)","","","2","normal","50","10","","",""
"Back, triceps","07 May 2022, 12:44","07 May 2022, 13:46","","T Bar Row","","","0","normal","40","10","","",""
"Back, triceps","07 May 2022, 12:44","07 May 2022, 13:46","","T Bar Row","","","1","normal","50","10","","",""
"Back, triceps","07 May 2022, 12:44","07 May 2022, 13:46","","T Bar Row","","","2","normal","50","10","","",""
"Back, triceps","07 May 2022, 12:44","07 May 2022, 13:46","","Seated Row (Cable)","","","0","normal","50","10","","",""
"Back, triceps","07 May 2022, 12:44","07 May 2022, 13:46","","Seated Row (Cable)","","","1","normal","50","10","","",""
"Back, triceps","07 May 2022, 12:44","07 May 2022, 13:46","","Seated Row (Cable)","","","2","normal","50","10","","",""
"Back, triceps","07 May 2022, 12:44","07 May 2022, 13:46","","Skullcrusher (Barbell)","","","0","normal","10","10","","",""
"Back, triceps","07 May 2022, 12:44","07 May 2022, 13:46","","Skullcrusher (Barbell)","","","1","normal","10","10","","",""
"Back, triceps","07 May 2022, 12:44","07 May 2022, 13:46","","Skullcrusher (Barbell)","","","2","normal","10","10","","",""
"Back, triceps","07 May 2022, 12:44","07 May 2022, 13:46","","Triceps Extension (Dumbbell)","","","0","normal","14","10","","",""
"Back, triceps","07 May 2022, 12:44","07 May 2022, 13:46","","Triceps Extension (Dumbbell)","","","1","normal","14","10","","",""
"Back, triceps","07 May 2022, 12:44","07 May 2022, 13:46","","Triceps Extension (Dumbbell)","","","2","normal","14","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Bench Press (Barbell)","","","0","normal","50","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Bench Press (Barbell)","","","1","normal","60","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Bench Press (Barbell)","","","2","normal","60","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Bench Press (Barbell)","","","3","normal","65","8","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Bench Press (Barbell)","","","4","normal","65","8","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Bench Press (Barbell)","","","5","normal","65","8","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Cable Crossover","","","0","normal","20","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Cable Crossover","","","1","normal","20","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Cable Crossover","","","2","normal","20","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Chest Fly","","","0","normal","65","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Chest Fly","","","1","normal","60","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Chest Fly","","","2","normal","60","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Chest Dip (Assisted)","","","0","normal","50","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Chest Dip (Assisted)","","","1","normal","50","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Chest Dip (Assisted)","","","2","normal","50","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Bicep Curl (Barbell)","","","0","normal","20","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Bicep Curl (Barbell)","","","1","normal","20","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Bicep Curl (Barbell)","","","2","normal","20","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Preacher Curl (Barbell)","","","0","normal","15","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Preacher Curl (Barbell)","","","1","normal","15","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Preacher Curl (Barbell)","","","2","normal","10","10","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Knee Raise (Captain's Chair)","","","0","normal","0","12","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Knee Raise (Captain's Chair)","","","1","normal","0","12","","",""
"Chest, biceps","12 May 2022, 17:33","12 May 2022, 18:44","","Knee Raise (Captain's Chair)","","","2","normal","0","12","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Bench Press (Barbell)","","","0","normal","20","10","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Bench Press (Barbell)","","","1","normal","60","10","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Bench Press (Barbell)","","","2","normal","60","10","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Bench Press (Barbell)","","","3","normal","65","10","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Bench Press (Barbell)","","","4","normal","70","8","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Bench Press (Barbell)","","","5","normal","70","6","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Incline Bench Press (Dumbbell)","","","0","normal","40","10","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Incline Bench Press (Dumbbell)","","","1","normal","40","10","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Incline Bench Press (Dumbbell)","","","2","normal","48","6","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Cable Crossover","","","0","normal","15","10","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Cable Crossover","","","1","normal","15","10","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Cable Crossover","","","2","normal","20","8","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Cable Crossover","","","3","normal","15","8","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Cable Crossover","","","4","normal","10","10","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Cable Crossover","","","5","normal","10","10","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Chest Dip","","","0","normal","5","8","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Chest Dip","","","1","normal","5","8","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Chest Dip","","","2","normal","5","8","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Knee Raise (Captain's Chair)","","","0","normal","0","14","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Knee Raise (Captain's Chair)","","","1","normal","0","14","","",""
"Chest, biceps","15 May 2022, 16:18","15 May 2022, 17:32","","Knee Raise (Captain's Chair)","","","2","normal","0","14","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Bench Press (Barbell)","","","0","normal","20","10","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Bench Press (Barbell)","","","1","normal","60","10","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Bench Press (Barbell)","","","2","normal","65","10","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Bench Press (Barbell)","","","3","normal","70","10","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Bench Press (Barbell)","","","4","normal","70","6","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Bench Press (Barbell)","","","5","normal","80","3","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Incline Bench Press (Dumbbell)","","","0","normal","36","10","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Incline Bench Press (Dumbbell)","","","1","normal","36","10","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Incline Bench Press (Dumbbell)","","","2","normal","36","8","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Incline Bench Press (Dumbbell)","","","3","normal","28","6","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Chest Fly","","","0","normal","60","10","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Chest Fly","","","1","normal","60","10","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Chest Fly","","","2","normal","60","10","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Bicep Curl (Barbell)","","","0","normal","20","10","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Bicep Curl (Barbell)","","","1","normal","20","10","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Bicep Curl (Barbell)","","","2","normal","20","10","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Preacher Curl (Barbell)","","","0","normal","10","12","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Preacher Curl (Barbell)","","","1","normal","15","10","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Preacher Curl (Barbell)","","","2","normal","15","10","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Knee Raise (Captain's Chair)","","","0","normal","0","14","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Knee Raise (Captain's Chair)","","","1","normal","0","14","","",""
"Chest, biceps","17 May 2022, 17:57","17 May 2022, 19:03","","Knee Raise (Captain's Chair)","","","2","normal","0","14","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Bench Press (Barbell)","","","0","normal","20","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Bench Press (Barbell)","","","1","normal","60","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Bench Press (Barbell)","","","2","normal","60","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Bench Press (Barbell)","","","3","normal","70","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Bench Press (Barbell)","","","4","normal","70","8","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Bench Press (Barbell)","","","5","normal","80","4","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Bench Press (Barbell)","","","6","normal","60","12","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Incline Bench Press (Dumbbell)","","","0","normal","36","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Incline Bench Press (Dumbbell)","","","1","normal","40","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Incline Bench Press (Dumbbell)","","","2","normal","40","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Chest Fly","","","0","normal","60","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Chest Fly","","","1","normal","60","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Chest Fly","","","2","normal","70","12","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Shoulder Press (Machine)","","","0","normal","27","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Shoulder Press (Machine)","","","1","normal","37","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Shoulder Press (Machine)","","","2","normal","37","8","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Lateral Raise (Dumbbell)","","","0","normal","16","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Lateral Raise (Dumbbell)","","","1","normal","18","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Lateral Raise (Dumbbell)","","","2","normal","18","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Lateral Raise (Dumbbell)","","","3","normal","8","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Lateral Raise (Dumbbell)","","","4","normal","8","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Lateral Raise (Dumbbell)","","","5","normal","8","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Knee Raise (Captain's Chair)","","","0","normal","0","10","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Knee Raise (Captain's Chair)","","","1","normal","0","14","","",""
"Chest, biceps","19 May 2022, 18:05","19 May 2022, 19:15","","Knee Raise (Captain's Chair)","","","2","normal","0","14","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Bench Press (Barbell)","","","0","normal","20","10","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Bench Press (Barbell)","","","1","normal","60","10","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Bench Press (Barbell)","","","2","normal","60","10","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Bench Press (Barbell)","","","3","normal","70","10","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Bench Press (Barbell)","","","4","normal","70","10","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Bench Press (Barbell)","","","5","normal","75","6","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Bench Press (Barbell)","","","6","normal","75","6","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Incline Bench Press (Dumbbell)","","","0","normal","40","10","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Incline Bench Press (Dumbbell)","","","1","normal","40","10","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Incline Bench Press (Dumbbell)","","","2","normal","40","10","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Chest Fly","","","0","normal","65","10","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Chest Fly","","","1","normal","65","10","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Chest Fly","","","2","normal","65","12","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Bicep Curl (Barbell)","","","0","normal","20","10","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Bicep Curl (Barbell)","","","1","normal","20","10","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Bicep Curl (Barbell)","","","2","normal","20","10","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Preacher Curl (Barbell)","","","0","normal","10","12","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Preacher Curl (Barbell)","","","1","normal","10","10","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Preacher Curl (Barbell)","","","2","normal","10","10","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Knee Raise (Captain's Chair)","","","0","normal","0","12","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Knee Raise (Captain's Chair)","","","1","normal","0","12","","",""
"Chest, biceps","23 May 2022, 18:37","23 May 2022, 19:56","","Knee Raise (Captain's Chair)","","","2","normal","0","12","","",""
"Back, triceps","26 May 2022, 18:20","26 May 2022, 19:24","","Back Extension","","","0","normal","0","10","","",""
"Back, triceps","26 May 2022, 18:20","26 May 2022, 19:24","","Back Extension","","","1","normal","0","10","","",""
"Back, triceps","26 May 2022, 18:20","26 May 2022, 19:24","","Lat Pulldown - Wide Grip (Cable)","","","0","normal","40","10","","",""
"Back, triceps","26 May 2022, 18:20","26 May 2022, 19:24","","Lat Pulldown - Wide Grip (Cable)","","","1","normal","45","10","","",""
"Back, triceps","26 May 2022, 18:20","26 May 2022, 19:24","","Lat Pulldown - Wide Grip (Cable)","","","2","normal","45","10","","",""
"Back, triceps","26 May 2022, 18:20","26 May 2022, 19:24","","Lat Pulldown - Wide Grip (Cable)","","","3","normal","45","10","","",""
"Back, triceps","26 May 2022, 18:20","26 May 2022, 19:24","","Seated Row (Cable)","","","0","normal","40","10","","",""
"Back, triceps","26 May 2022, 18:20","26 May 2022, 19:24","","Seated Row (Cable)","","","1","normal","40","10","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Bench Press (Barbell)","","","0","normal","20","10","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Bench Press (Barbell)","","","1","normal","60","10","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Bench Press (Barbell)","","","2","normal","70","10","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Bench Press (Barbell)","","","3","normal","70","10","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Bench Press (Barbell)","","","4","normal","70","7","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Bench Press (Barbell)","","","5","normal","80","5","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Bench Press (Barbell)","","","6","normal","70","6","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Incline Bench Press (Dumbbell)","","","0","normal","40","10","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Incline Bench Press (Dumbbell)","","","1","normal","40","10","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Incline Bench Press (Dumbbell)","","","2","normal","40","10","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Chest Fly","","","0","normal","65","10","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Chest Fly","","","1","normal","65","10","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Chest Fly","","","2","normal","70","8","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Bicep Curl (Barbell)","","","0","normal","20","10","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Bicep Curl (Barbell)","","","1","normal","20","10","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Bicep Curl (Barbell)","","","2","normal","20","10","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Preacher Curl (Barbell)","","","0","normal","15","10","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Preacher Curl (Barbell)","","","1","normal","15","10","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Preacher Curl (Barbell)","","","2","normal","15","10","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Knee Raise (Captain's Chair)","","","0","normal","0","12","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Knee Raise (Captain's Chair)","","","1","normal","0","12","","",""
"Chest, biceps","30 May 2022, 18:59","30 May 2022, 20:13","","Knee Raise (Captain's Chair)","","","2","normal","0","12","","",""
"Back, triceps","01 Jun 2022, 18:06","01 Jun 2022, 19:03","","Lat Pulldown - Wide Grip (Cable)","","","0","normal","30","10","","",""
"Back, triceps","01 Jun 2022, 18:06","01 Jun 2022, 19:03","","Lat Pulldown - Wide Grip (Cable)","","","1","normal","50","10","","",""
"Back, triceps","01 Jun 2022, 18:06","01 Jun 2022, 19:03","","Lat Pulldown - Wide Grip (Cable)","","","2","normal","55","10","","",""
"Back, triceps","01 Jun 2022, 18:06","01 Jun 2022, 19:03","","Lat Pulldown - Wide Grip (Cable)","","","3","normal","60","10","","",""
"Back, triceps","01 Jun 2022, 18:06","01 Jun 2022, 19:03","","Lat Pulldown - Wide Grip (Cable)","","","4","normal","60","10","","",""
"Back, triceps","01 Jun 2022, 18:06","01 Jun 2022, 19:03","","T Bar Row","","","0","normal","60","10","","",""
"Back, triceps","01 Jun 2022, 18:06","01 Jun 2022, 19:03","","T Bar Row","","","1","normal","60","10","","",""
"Back, triceps","01 Jun 2022, 18:06","01 Jun 2022, 19:03","","T Bar Row","","","2","normal","60","10","","",""
"Back, triceps","01 Jun 2022, 18:06","01 Jun 2022, 19:03","","Triceps Pushdown (Cable - Straight Bar)","","","0","normal","35","10","","",""
"Back, triceps","01 Jun 2022, 18:06","01 Jun 2022, 19:03","","Triceps Pushdown (Cable - Straight Bar)","","","1","normal","40","10","","",""
"Back, triceps","01 Jun 2022, 18:06","01 Jun 2022, 19:03","","Triceps Pushdown (Cable - Straight Bar)","","","2","normal","40","10","","",""
"Back, triceps","01 Jun 2022, 18:06","01 Jun 2022, 19:03","","Skullcrusher (Barbell)","","","0","normal","10","10","","",""
"Back, triceps","01 Jun 2022, 18:06","01 Jun 2022, 19:03","","Skullcrusher (Barbell)","","","1","normal","15","10","","",""
"Back, triceps","01 Jun 2022, 18:06","01 Jun 2022, 19:03","","Skullcrusher (Barbell)","","","2","normal","15","8","","",""
"Back, triceps","01 Jun 2022, 18:06","01 Jun 2022, 19:03","","Triceps Extension (Dumbbell)","","","0","normal","14","10","","",""
"Back, triceps","01 Jun 2022, 18:06","01 Jun 2022, 19:03","","Triceps Extension (Dumbbell)","","","1","normal","18","10","","",""
"Back, triceps","01 Jun 2022, 18:06","01 Jun 2022, 19:03","","Triceps Extension (Dumbbell)","","","2","normal","18","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Squat (Barbell)","","","0","normal","20","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Squat (Barbell)","","","1","normal","60","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Squat (Barbell)","","","2","normal","70","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Squat (Barbell)","","","3","normal","70","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Squat (Barbell)","","","4","normal","70","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Leg Extension (Machine)","","","0","normal","55","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Leg Extension (Machine)","","","1","normal","60","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Leg Extension (Machine)","","","2","normal","70","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Lying Leg Curl (Machine)","","","0","normal","45","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Lying Leg Curl (Machine)","","","1","normal","50","8","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Lying Leg Curl (Machine)","","","2","normal","45","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Standing Calf Raise (Smith Machine)","","","0","normal","40","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Standing Calf Raise (Smith Machine)","","","1","normal","40","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Standing Calf Raise (Smith Machine)","","","2","normal","40","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Lateral Raise (Dumbbell)","","","0","normal","12","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Lateral Raise (Dumbbell)","","","1","normal","18","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Lateral Raise (Dumbbell)","","","2","normal","18","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Lateral Raise (Dumbbell)","","","3","normal","18","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Reverse Fly (Machine)","","","0","normal","40","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Reverse Fly (Machine)","","","1","normal","50","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Reverse Fly (Machine)","","","2","normal","50","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Reverse Fly (Machine)","","","3","normal","55","8","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Shoulder Press (Machine)","","","0","normal","27","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Shoulder Press (Machine)","","","1","normal","30","10","","",""
"Legs, core","03 Jun 2022, 18:07","03 Jun 2022, 19:14","","Shoulder Press (Machine)","","","2","normal","32","8","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Bench Press (Barbell)","","","0","normal","20","10","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Bench Press (Barbell)","","","1","normal","60","10","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Bench Press (Barbell)","","","2","normal","70","10","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Bench Press (Barbell)","","","3","normal","70","10","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Bench Press (Barbell)","","","4","normal","80","6","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Bench Press (Barbell)","","","5","normal","90","1","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Bench Press (Barbell)","","","6","normal","60","8","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Incline Bench Press (Dumbbell)","","","0","normal","40","10","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Incline Bench Press (Dumbbell)","","","1","normal","40","10","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Incline Bench Press (Dumbbell)","","","2","normal","40","10","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Cable Crossover","","","0","normal","20","10","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Cable Crossover","","","1","normal","20","10","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Cable Crossover","","","2","normal","20","10","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Bicep Curl (Barbell)","","","0","normal","20","10","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Bicep Curl (Barbell)","","","1","normal","20","10","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Bicep Curl (Barbell)","","","2","normal","20","10","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Preacher Curl (Barbell)","","","0","normal","15","10","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Preacher Curl (Barbell)","","","1","normal","15","10","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Preacher Curl (Barbell)","","","2","normal","15","10","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Decline Crunch","","","0","normal","15","12","","",""
"Chest, biceps","07 Jun 2022, 18:22","07 Jun 2022, 19:37","","Decline Crunch","","","1","normal","15","12","","",""
"Back, triceps","09 Jun 2022, 18:23","09 Jun 2022, 19:12","","Lat Pulldown - Wide Grip (Cable)","","","0","normal","50","10","","",""
