Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Bench Press (Barbell)",1,20.0,10,0,0,"","",
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Bench Press (Barbell)",2,40.0,10,0,0,,,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Bench Press (Barbell)",3,50.0,10,0,0,,,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Bench Press (Barbell)",4,60.0,10,0,0,,,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Bench Press (Barbell)",5,60.0,10,0,0,,,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Bench Press (Barbell)",6,65.0,5,0,0,,,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Bench Press (Barbell)",7,65.0,6,0,0,,,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Incline Bench Press (Dumbbell)",1,36.0,10,0,0,"",,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Incline Bench Press (Dumbbell)",2,36.0,10,0,0,,,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Incline Bench Press (Dumbbell)",3,36.0,10,0,0,,,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Chest Fly",1,60.0,10,0,0,"",,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Chest Fly",2,60.0,10,0,0,,,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Chest Fly",3,60.0,10,0,0,,,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Chest Dip (Assisted)",1,50.0,10,0,0,"",,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Chest Dip (Assisted)",2,60.0,10,0,0,,,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Chest Dip (Assisted)",3,60.0,10,0,0,,,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Bicep Curl (Barbell)",1,20.0,10,0,0,"",,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Bicep Curl (Barbell)",2,20.0,10,0,0,,,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Bicep Curl (Barbell)",3,20.0,10,0,0,,,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Reverse Curl (Barbell)",1,10.0,10,0,0,"",,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Reverse Curl (Barbell)",2,10.0,10,0,0,,,
2022-04-23 2:11:55 PM,"Chest, biceps",1h,"Reverse Curl (Barbell)",3,10.0,10,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Back Extension",1,0.0,10,0,0,"","",
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Back Extension",2,0.0,10,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Sumo Deadlift (Barbell)",1,20.0,10,0,0,"",,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Sumo Deadlift (Barbell)",2,50.0,10,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Sumo Deadlift (Barbell)",3,70.0,10,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Sumo Deadlift (Barbell)",4,80.0,10,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Sumo Deadlift (Barbell)",5,80.0,10,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Sumo Deadlift (Barbell)",6,100.0,5,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Lat Pulldown - Wide Grip (Cable)",1,45.0,1,0,0,"",,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Lat Pulldown - Wide Grip (Cable)",2,50.0,8,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Lat Pulldown - Wide Grip (Cable)",3,50.0,6,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Lat Pulldown - Wide Grip (Cable)",4,55.0,6,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Seated Row (Cable)",1,50.0,10,0,0,"",,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Seated Row (Cable)",2,55.0,10,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Seated Row (Cable)",3,55.0,10,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Lat Pulldown (Machine)",1,40.0,8,0,0,"",,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Lat Pulldown (Machine)",2,50.0,6,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Lat Pulldown (Machine)",3,50.0,5,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Triceps Pushdown (Cable - Straight Bar)",1,25.0,10,0,0,"",,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Triceps Pushdown (Cable - Straight Bar)",2,30.0,10,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Triceps Pushdown (Cable - Straight Bar)",3,30.0,10,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Triceps Extension (Cable)",1,20.0,10,0,0,"",,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Triceps Extension (Cable)",2,20.0,10,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Triceps Extension (Cable)",3,20.0,10,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Triceps Extension (Dumbbell)",1,14.0,10,0,0,"",,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Triceps Extension (Dumbbell)",2,14.0,10,0,0,,,
2022-04-26 6:38:39 PM,"Back, triceps",1h 14m,"Triceps Extension (Dumbbell)",3,14.0,10,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Bench Press (Barbell)",1,20.0,10,0,0,"","",
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Bench Press (Barbell)",2,40.0,10,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Bench Press (Barbell)",3,50.0,10,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Bench Press (Barbell)",4,60.0,10,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Bench Press (Barbell)",5,65.0,8,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Bench Press (Barbell)",6,65.0,8,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Bench Press (Barbell)",7,65.0,5,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Incline Bench Press (Dumbbell)",1,36.0,10,0,0,"",,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Incline Bench Press (Dumbbell)",2,40.0,8,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Incline Bench Press (Dumbbell)",3,40.0,8,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Chest Fly",1,60.0,10,0,0,"",,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Chest Fly",2,60.0,10,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Chest Fly",3,60.0,10,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Chest Dip (Assisted)",1,50.0,10,0,0,"",,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Chest Dip (Assisted)",2,60.0,10,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Chest Dip (Assisted)",3,60.0,10,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Bicep Curl (Barbell)",1,20.0,10,0,0,"",,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Bicep Curl (Barbell)",2,20.0,10,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Bicep Curl (Barbell)",3,20.0,10,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Reverse Curl (Barbell)",1,10.0,10,0,0,"",,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Reverse Curl (Barbell)",2,10.0,10,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Reverse Curl (Barbell)",3,10.0,10,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Knee Raise (Captain's Chair)",1,0,12,0,0,"",,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Knee Raise (Captain's Chair)",2,0,12,0,0,,,
2022-04-28 6:15:13 PM,"Chest, biceps",1h 8m,"Knee Raise (Captain's Chair)",3,0,12,0,0,,,
2022-04-30 12:29:04 PM,"Back, triceps",40m,"Deadlift (Barbell)",1,60.0,10,0,0,"","",
2022-04-30 12:29:04 PM,"Back, triceps",40m,"Deadlift (Barbell)",2,70.0,10,0,0,,,
2022-04-30 12:29:04 PM,"Back, triceps",40m,"Deadlift (Barbell)",3,75.0,10,0,0,,,
2022-04-30 12:29:04 PM,"Back, triceps",40m,"Deadlift (Barbell)",4,75.0,10,0,0,,,
2022-04-30 12:29:04 PM,"Back, triceps",40m,"Lat Pulldown - Wide Grip (Cable)",1,45.0,10,0,0,"",,
2022-04-30 12:29:04 PM,"Back, triceps",40m,"Lat Pulldown - Wide Grip (Cable)",2,45.0,10,0,0,,,
2022-04-30 12:29:04 PM,"Back, triceps",40m,"Lat Pulldown - Wide Grip (Cable)",3,45.0,10,0,0,,,
2022-04-30 12:29:04 PM,"Back, triceps",40m,"Lat Pulldown - Wide Grip (Cable)",4,45.0,10,0,0,,,
2022-04-30 12:29:04 PM,"Back, triceps",40m,"Seated Row (Cable)",1,45.0,10,0,0,"",,
2022-04-30 12:29:04 PM,"Back, triceps",40m,"Seated Row (Cable)",2,45.0,10,0,0,,,
2022-04-30 12:29:04 PM,"Back, triceps",40m,"Seated Row (Cable)",3,45.0,10,0,0,,,
2022-04-30 12:29:04 PM,"Back, triceps",40m,"Triceps Pushdown (Cable - Straight Bar)",1,30.0,10,0,0,"",,
2022-04-30 12:29:04 PM,"Back, triceps",40m,"Triceps Pushdown (Cable - Straight Bar)",2,30.0,10,0,0,,,
2022-04-30 12:29:04 PM,"Back, triceps",40m,"Triceps Pushdown (Cable - Straight Bar)",3,30.0,10,0,0,,,
2022-04-30 12:29:04 PM,"Back, triceps",40m,"Triceps Extension (Cable)",1,20.0,10,0,0,"",,
2022-04-30 12:29:04 PM,"Back, triceps",40m,"Triceps Extension (Cable)",2,20.0,10,0,0,,,
2022-04-30 12:29:04 PM,"Back, triceps",40m,"Triceps Extension (Cable)",3,20.0,10,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Bench Press (Barbell)",1,40.0,10,0,0,"","",
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Bench Press (Barbell)",2,60.0,10,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Bench Press (Barbell)",3,65.0,8,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Bench Press (Barbell)",4,65.0,8,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Bench Press (Barbell)",5,70.0,7,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Bench Press (Barbell)",6,70.0,6,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Incline Bench Press (Dumbbell)",1,36.0,10,0,0,"",,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Incline Bench Press (Dumbbell)",2,40.0,10,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Incline Bench Press (Dumbbell)",3,40.0,9,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Chest Fly",1,55.0,10,0,0,"",,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Chest Fly",2,65.0,10,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Chest Fly",3,65.0,10,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Chest Dip (Assisted)",1,50.0,10,0,0,"",,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Chest Dip (Assisted)",2,50.0,10,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Chest Dip (Assisted)",3,50.0,10,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Bicep Curl (Barbell)",1,20.0,10,0,0,"",,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Bicep Curl (Barbell)",2,20.0,10,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Bicep Curl (Barbell)",3,20.0,10,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Preacher Curl (Barbell)",1,10.0,10,0,0,"",,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Preacher Curl (Barbell)",2,10.0,10,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Preacher Curl (Barbell)",3,10.0,10,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Concentration Curl (Dumbbell)",1,10.0,10,0,0,"",,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Concentration Curl (Dumbbell)",2,10.0,10,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Concentration Curl (Dumbbell)",3,10.0,10,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Knee Raise (Captain's Chair)",1,0,12,0,0,"",,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Knee Raise (Captain's Chair)",2,0,12,0,0,,,
2022-05-03 6:04:42 PM,"Chest, biceps",1h 49m,"Knee Raise (Captain's Chair)",3,0,12,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Overhead Press (Barbell)",1,20.0,10,0,0,"","",
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Overhead Press (Barbell)",2,25.0,10,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Overhead Press (Barbell)",3,30.0,10,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Overhead Press (Barbell)",4,35.0,10,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Overhead Press (Barbell)",5,35.0,8,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Overhead Press (Barbell)",6,30.0,10,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Lateral Raise (Dumbbell)",1,18.0,10,0,0,"",,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Lateral Raise (Dumbbell)",2,18.0,10,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Lateral Raise (Dumbbell)",3,18.0,10,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Lateral Raise (Dumbbell)",4,7.0,10,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Lateral Raise (Dumbbell)",5,7.0,10,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Lateral Raise (Dumbbell)",6,7.0,10,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Reverse Fly (Machine)",1,40.0,10,0,0,"",,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Reverse Fly (Machine)",2,40.0,10,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Reverse Fly (Machine)",3,40.0,10,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Front Raise (Dumbbell)",1,24.0,14,0,0,"",,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Front Raise (Dumbbell)",2,24.0,14,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Front Raise (Dumbbell)",3,24.0,14,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Shrug (Dumbbell)",1,24.0,12,0,0,"",,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Shrug (Dumbbell)",2,40.0,10,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Shrug (Dumbbell)",3,40.0,10,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Hanging Leg Raise",1,0,10,0,0,"",,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Hanging Leg Raise",2,0,10,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Hanging Leg Raise",3,0,10,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Crunch",1,0,12,0,0,"",,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Crunch",2,0,12,0,0,,,
2022-05-05 5:45:06 PM,"Shoulders, core",54m,"Crunch",3,0,12,0,0,,,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Back Extension",1,0.0,10,0,0,"","",
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Back Extension",2,0.0,10,0,0,,,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Deadlift (Barbell)",1,60.0,10,0,0,"",,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Deadlift (Barbell)",2,70.0,10,0,0,,,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Deadlift (Barbell)",3,75.0,9,0,0,,,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Deadlift (Barbell)",4,75.0,8,0,0,,,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Lat Pulldown - Wide Grip (Cable)",1,45.0,10,0,0,"",,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Lat Pulldown - Wide Grip (Cable)",2,50.0,10,0,0,,,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Lat Pulldown - Wide Grip (Cable)",3,50.0,10,0,0,,,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Lat pulldown (close grip) ",1,50.0,10,0,0,"",,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Lat pulldown (close grip) ",2,50.0,10,0,0,,,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Lat pulldown (close grip) ",3,50.0,10,0,0,,,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"T Bar Row",1,40.0,10,0,0,"",,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"T Bar Row",2,50.0,10,0,0,,,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"T Bar Row",3,50.0,10,0,0,,,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Seated Row (Cable)",1,50.0,10,0,0,"",,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Seated Row (Cable)",2,50.0,10,0,0,,,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Seated Row (Cable)",3,50.0,10,0,0,,,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Skullcrusher (Barbell)",1,10.0,10,0,0,"",,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Skullcrusher (Barbell)",2,10.0,10,0,0,,,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Skullcrusher (Barbell)",3,10.0,10,0,0,,,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Triceps Extension (Dumbbell)",1,14.0,10,0,0,"",,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Triceps Extension (Dumbbell)",2,14.0,10,0,0,,,
2022-05-07 12:44:38 PM,"Back, triceps",1h 2m,"Triceps Extension (Dumbbell)",3,14.0,10,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Bench Press (Barbell)",1,50.0,10,0,0,"","",
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Bench Press (Barbell)",2,60.0,10,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Bench Press (Barbell)",3,60.0,10,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Bench Press (Barbell)",4,65.0,8,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Bench Press (Barbell)",5,65.0,8,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Bench Press (Barbell)",6,65.0,8,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Cable Crossover",1,20.0,10,0,0,"",,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Cable Crossover",2,20.0,10,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Cable Crossover",3,20.0,10,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Chest Fly",1,65.0,10,0,0,"",,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Chest Fly",2,60.0,10,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Chest Fly",3,60.0,10,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Chest Dip (Assisted)",1,50.0,10,0,0,"",,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Chest Dip (Assisted)",2,50.0,10,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Chest Dip (Assisted)",3,50.0,10,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Bench press (close grip) ",1,37.0,10,0,0,"",,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Bench press (close grip) ",2,37.0,10,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Bench press (close grip) ",3,37.0,10,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Bicep Curl (Barbell)",1,20.0,10,0,0,"",,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Bicep Curl (Barbell)",2,20.0,10,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Bicep Curl (Barbell)",3,20.0,10,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Preacher Curl (Barbell)",1,15.0,10,0,0,"",,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Preacher Curl (Barbell)",2,15.0,10,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Preacher Curl (Barbell)",3,10.0,10,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Knee Raise (Captain's Chair)",1,0,12,0,0,"",,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Knee Raise (Captain's Chair)",2,0,12,0,0,,,
2022-05-12 5:33:15 PM,"Chest, biceps",1h 11m,"Knee Raise (Captain's Chair)",3,0,12,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Bench Press (Barbell)",1,20.0,10,0,0,"","",
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Bench Press (Barbell)",2,60.0,10,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Bench Press (Barbell)",3,60.0,10,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Bench Press (Barbell)",4,65.0,10,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Bench Press (Barbell)",5,70.0,8,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Bench Press (Barbell)",6,70.0,6,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Incline Bench Press (Dumbbell)",1,40.0,10,0,0,"",,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Incline Bench Press (Dumbbell)",2,40.0,10,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Incline Bench Press (Dumbbell)",3,48.0,6,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Cable Crossover",1,15.0,10,0,0,"Up and down",,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Cable Crossover",2,15.0,10,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Cable Crossover",3,20.0,8,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Cable Crossover",4,15.0,8,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Cable Crossover",5,10.0,10,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Cable Crossover",6,10.0,10,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Chest Dip",1,5.0,8,0,0,"",,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Chest Dip",2,5.0,8,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Chest Dip",3,5.0,8,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Bench press (close grip) ",1,37.0,12,0,0,"",,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Bench press (close grip) ",2,37.0,12,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Bench press (close grip) ",3,37.0,12,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Bench press (close grip) ",4,47.0,8,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Knee Raise (Captain's Chair)",1,0,14,0,0,"",,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Knee Raise (Captain's Chair)",2,0,14,0,0,,,
2022-05-15 4:18:31 PM,"Chest, biceps",1h 14m,"Knee Raise (Captain's Chair)",3,0,14,0,0,,,
2022-05-17 5:57:14 PM,"Chest, biceps",1h 6m,"Bench Press (Barbell)",1,20.0,10,0,0,"","",
2022-05-17 5:57:14 PM,"Chest, biceps",1h 6m,"Bench Press (Barbell)",2,60.0,10,0,0,,,
2022-05-17 5:57:14 PM,"Chest, biceps",1h 6m,"Bench Press (Barbell)",3,65.0,10,0,0,,,
2022-05-17 5:57:14 PM,"Chest, biceps",1h 6m,"Bench Press (Barbell)",4,70.0,10,0,0,,,
2022-05-17 5:57:14 PM,"Chest, biceps",1h 6m,"Bench Press (Barbell)",5,70.0,6,0,0,,,
2022-05-17 5:57:14 PM,"Chest, biceps",1h 6m,"Bench Press (Barbell)",6,80.0,3,0,0,,,
2022-05-17 5:57:14 PM,"Chest, biceps",1h 6m,"Incline Bench Press (Dumbbell)",1,36.0,10,0,0,"",,
2022-05-17 5:57:14 PM,"Chest, biceps",1h 6m,"Incline Bench Press (Dumbbell)",2,36.0,10,0,0,,,
2022-05-17 5:57:14 PM,"Chest, biceps",1h 6m,"Incline Bench Press (Dumbbell)",3,36.0,8,0,0,,,
2022-05-17 5:57:14 PM,"Chest, biceps",1h 6m,"Incline Bench Press (Dumbbell)",4,28.0,6,0,0,,,
2022-05-17 5:57:14 PM,"Chest, biceps",1h 6m,"Chest Fly",1,60.0,10,0,0,"",,
2022-05-17 5:57:14 PM,"Chest, biceps",1h 6m,"Chest Fly",2,60.0,10,0,0,,,
2022-05-17 5:57:14 PM,"Chest, biceps",1h 6m,"Chest Fly",3,60.0,10,0,0,,,
2022-05-17 5:57:14 PM,"Chest, biceps",1h 6m,"Bench press (close grip) ",1,37.0,12,0,0,"",,
